RNC16RBS106,2306,13319881,173.124
RNC16RBS105,2306,12886317,178.95
RNC16RBS107,2306,12268135,187.967
RNC16RBS109,2306,13383906,172.297
RNC16RBS108,2306,12861928,179.289
RNC16RBS110,2306,12399210,185.98
RNC16RBS11,2307,12575469,183.452
RNC16RBS111,2306,12089943,190.738
RNC16RBS112,2306,10757237,214.368
RNC16RBS113,2306,11998241,192.195
Average CPU usage-
Max CPU usage- 0
Number of sec 100% CPU = 0
RNC16RBS02,2239,21189758,105.664
RNC16RBS03,2307,21970363,105.005
RNC16RBS01,2239,19672653,113.813
RNC16RBS04,2307,19472087,118.477
RNC16RBS05,2307,18704034,123.343
RNC16RBS06,2307,21078108,109.45
RNC16RBS07,2307,21953347,105.087
RNC16RBS08,2307,21635905,106.628
RNC16RBS09,2307,21175129,108.949
RNC16RBS10,2307,21639412,106.611
RNC16RBS101,2306,15323914,150.484
RNC16RBS100,2306,19570493,117.83
RNC16RBS102,2306,21912164,105.238
RNC16RBS104,2306,21414907,107.682
RNC16RBS103,2306,17430267,132.298
RNC16RBS105,2306,20260664,113.816
RNC16RBS107,2306,21168932,108.933
RNC16RBS106,2306,21304515,108.24
RNC16RBS108,2306,22106385,104.314
RNC16RBS109,2306,21150375,109.029
RNC16RBS11,2307,19732428,116.914
RNC16RBS110,2306,22360710,103.127
RNC16RBS111,2306,19973585,115.452
RNC16RBS112,2306,19473076,118.42
RNC16RBS113,2306,22013509,104.754
Average CPU usage- 99.8395
Max CPU usage- 100
Number of sec 100% CPU = 29
RNC16RBS01,2239,17243007,129.85
RNC16RBS03,2307,19658726,117.353
RNC16RBS02,2239,16593362,134.933
RNC16RBS04,2307,17238403,133.829
RNC16RBS05,2307,16787020,137.428
RNC16RBS07,2307,20264830,113.843
RNC16RBS06,2307,17766940,129.848
RNC16RBS08,2307,16650801,138.552
RNC16RBS10,2307,16436402,140.359
RNC16RBS09,2307,19449936,118.612
RNC16RBS100,2306,18086512,127.498
RNC16RBS101,2306,18098604,127.413
RNC16RBS102,2306,16170885,142.602
RNC16RBS105,2306,18258015,126.301
RNC16RBS103,2306,19916224,115.785
RNC16RBS104,2306,20073065,114.88
RNC16RBS106,2306,19493901,118.293
RNC16RBS107,2306,16694643,138.128
RNC16RBS108,2306,18897640,122.026
RNC16RBS109,2306,20475688,112.621
RNC16RBS110,2306,18510194,124.58
RNC16RBS11,2307,19572504,117.869
RNC16RBS112,2306,19717956,116.949
RNC16RBS111,2306,18429887,125.123
RNC16RBS113,2306,17689607,130.359
Average CPU usage- 99.4503
Max CPU usage- 100
Number of sec 100% CPU = 26
